"BroodID"	"BreedingSeason"	"FemaleID"	"Plot"	"LocationID"	"LayDate_observed"	"BroodSize_observed"	"Mass"	"breeding_age"	"spring_temperature"	"spring_precipitation"	"population_density"	"n_recruits"	"Half_fall_date"	"mast.score"	"synchrony"
"19771O6"	1977	"KJ71711"	"O"	"O6"	36	7	NA	NA	7.7	83.8	192	1	NA	0	NA
"19771O75D"	1977	"BS08499"	"O"	"O75D"	30	12	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771O76"	1977	"KC96740"	"O"	"O76"	33	8	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771O79"	1977	"KC96793"	"O"	"O79"	37	7	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771P21"	1977	"NA22213"	"P"	"P21"	35	9	NA	NA	7.7	83.8	192	1	NA	0	NA
"19771SW104A"	1977	"BS44051"	"SW"	"SW104A"	31	7	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771SW112"	1977	"BR62840"	"SW"	"SW112"	30	8	NA	NA	7.7	83.8	192	1	NA	0	NA
"19771SW20"	1977	"NA22070"	"SW"	"SW20"	33	5	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771SW37"	1977	"KC96743"	"SW"	"SW37"	32	8	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771SW43"	1977	"KC96596"	"SW"	"SW43"	29	10	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771W100"	1977	"BS44518"	"W"	"W100"	31	9	NA	1	7.7	83.8	192	0	NA	0	NA
"19771W18"	1977	"BJ04971"	"W"	"W18"	36	7	NA	1	7.7	83.8	192	1	NA	0	NA
"19771W21"	1977	"BS08475"	"W"	"W21"	28	9	NA	NA	7.7	83.8	192	1	NA	0	NA
"19771W44"	1977	"NA22012"	"W"	"W44"	35	7	NA	NA	7.7	83.8	192	2	NA	0	NA
"19771W4B"	1977	"BS44757"	"W"	"W4B"	38	7	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771W72"	1977	"BP11039"	"W"	"W72"	33	7	NA	1	7.7	83.8	192	1	NA	0	NA
"19771W87"	1977	"BS44796"	"W"	"W87"	30	9	NA	NA	7.7	83.8	192	0	NA	0	NA
"19771W9"	1977	"BP11014"	"W"	"W9"	35	8	NA	1	7.7	83.8	192	0	NA	0	NA
"19781B104"	1978	"KJ73110"	"B"	"B104"	39	8	20.2	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781B111"	1978	"NA21672"	"B"	"B111"	39	9	20.9	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781B155"	1978	"BS08441"	"B"	"B155"	33	9	20.1	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B179"	1978	"NA21804"	"B"	"B179"	38	8	19.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781B188"	1978	"NA21540"	"B"	"B188"	38	10	20.1	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B190"	1978	"BR62883"	"B"	"B190"	38	11	NA	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781B194A"	1978	"NA21555"	"B"	"B194A"	36	10	18.7	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781B211"	1978	"BS44225"	"B"	"B211"	35	10	19.8	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B214"	1978	"BS44333"	"B"	"B214"	27	6	20.1	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B30"	1978	"BS79317"	"B"	"B30"	35	9	19	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B43"	1978	"NA21512"	"B"	"B43"	34	10	21.8	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B51"	1978	"NA21014"	"B"	"B51"	35	10	20.1	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781B63"	1978	"BS44344"	"B"	"B63"	34	10	19.7	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781B8"	1978	"NA21520"	"B"	"B8"	37	10	19.5	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781B85"	1978	"NA21665"	"B"	"B85"	40	9	20	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781B92"	1978	"BS44585"	"B"	"B92"	29	1	20	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781C102"	1978	"NA21528"	"C"	"C102"	39	10	18.9	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C105"	1978	"NA21909"	"C"	"C105"	41	7	20.4	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781C106"	1978	"NA21524"	"C"	"C106"	40	8	21.1	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C119"	1978	"NA22751"	"C"	"C119"	35	9	18.9	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781C12"	1978	"NA21526"	"C"	"C12"	33	9	18.9	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781C129"	1978	"NA21516"	"C"	"C129"	36	10	21	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781C145"	1978	"BR62447"	"C"	"C145"	38	8	19.9	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781C150"	1978	"KR84855"	"C"	"C150"	36	7	19.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C155"	1978	"NA22776"	"C"	"C155"	36	7	20.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C158"	1978	"BS44541"	"C"	"C158"	34	9	18.6	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781C162"	1978	"BR62831"	"C"	"C162"	36	12	NA	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781C29"	1978	"NA22056"	"C"	"C29"	37	8	19.7	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781C3"	1978	"NA21534"	"C"	"C3"	38	10	18.6	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C32"	1978	"NA21542"	"C"	"C32"	36	11	17	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C33"	1978	"NC09008"	"C"	"C33"	37	8	20.2	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781C3B"	1978	"NA21146"	"C"	"C3B"	36	8	18.7	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781C41"	1978	"NA22771"	"C"	"C41"	39	7	19.4	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C47"	1978	"NA21533"	"C"	"C47"	36	6	18.5	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781C5"	1978	"NA22022"	"C"	"C5"	41	11	18.7	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781C61A"	1978	"NC09009"	"C"	"C61A"	41	7	18.8	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781C63"	1978	"NC09010"	"C"	"C63"	49	7	18.1	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781CP15"	1978	"BS44071"	"CP"	"CP15"	27	10	NA	NA	7.41142857142857	93.7	162	2	NA	0	NA
"19781CP17"	1978	"NA21446"	"CP"	"CP17"	28	10	18.8	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781CP24"	1978	"NA22416"	"CP"	"CP24"	34	11	19	0	7.41142857142857	93.7	162	3	NA	0	NA
"19781CP3"	1978	"NA22332"	"CP"	"CP3"	36	10	18.2	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781CP35"	1978	"BR62939"	"CP"	"CP35"	24	10	18.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781CP43"	1978	"NA22349"	"CP"	"CP43"	33	14	18.5	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX1"	1978	"KJ71756"	"EX"	"EX1"	27	10	19.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX13"	1978	"NA21590"	"EX"	"EX13"	30	9	18.7	0	7.41142857142857	93.7	162	2	NA	0	NA
"19781EX19"	1978	"NA22628"	"EX"	"EX19"	27	10	18.2	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX30"	1978	"NA21649"	"EX"	"EX30"	37	9	18.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX32"	1978	"NA22184"	"EX"	"EX32"	26	10	18.5	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX35"	1978	"BR62130"	"EX"	"EX35"	24	11	18.1	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX40"	1978	"NA21185"	"EX"	"EX40"	25	12	20.7	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX46"	1978	"NA22822"	"EX"	"EX46"	32	13	18.7	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX49B"	1978	"NA22224"	"EX"	"EX49B"	32	9	19	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX49C"	1978	"BR68425"	"EX"	"EX49C"	27	11	18.4	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX51C"	1978	"NA21320"	"EX"	"EX51C"	34	8	18.9	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX57"	1978	"BS44272"	"EX"	"EX57"	27	9	NA	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX58"	1978	"NA21339"	"EX"	"EX58"	26	11	18.9	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX5A"	1978	"NA21293"	"EX"	"EX5A"	27	11	17.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX62C"	1978	"NA21416"	"EX"	"EX62C"	27	12	18.4	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX62H"	1978	"NA21796"	"EX"	"EX62H"	42	8	17.8	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX67"	1978	"BS44654"	"EX"	"EX67"	37	9	NA	NA	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX71"	1978	"NA22010"	"EX"	"EX71"	40	8	17.9	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781EX72"	1978	"BR62827"	"EX"	"EX72"	31	11	NA	NA	7.41142857142857	93.7	162	2	NA	0	NA
"19781EX75A"	1978	"KC96247"	"EX"	"EX75A"	41	8	19.4	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX84"	1978	"KC96203"	"EX"	"EX84"	39	12	18.5	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781EX8A"	1978	"BS08190"	"EX"	"EX8A"	24	11	18	1	7.41142857142857	93.7	162	3	NA	0	NA
"19781EX9"	1978	"NA22333"	"EX"	"EX9"	25	13	18.5	0	7.41142857142857	93.7	162	2	NA	0	NA
"19781MP23"	1978	"NA21505"	"MP"	"MP23"	35	9	19.9	0	7.41142857142857	93.7	162	2	NA	0	NA
"19781MP27"	1978	"NA22944"	"MP"	"MP27"	38	10	19.1	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781MP47"	1978	"BS08590"	"MP"	"MP47"	24	11	NA	NA	7.41142857142857	93.7	162	1	NA	0	NA
"19781MP58"	1978	"BR62204"	"MP"	"MP58"	34	7	19.7	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781MP64"	1978	"NA21507"	"MP"	"MP64"	25	9	17.8	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781MP74"	1978	"NA21662"	"MP"	"MP74"	36	8	20.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781O110"	1978	"NA22845"	"O"	"O110"	30	10	17.7	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781O12"	1978	"KJ71664"	"O"	"O12"	28	9	19.2	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781O19"	1978	"NA22237"	"O"	"O19"	35	11	18.6	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781O3"	1978	"KJ73122"	"O"	"O3"	37	8	18.7	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781O30A"	1978	"BS44692"	"O"	"O30A"	38	10	18.2	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781O38A"	1978	"NA21344"	"O"	"O38A"	39	7	18.5	0	7.41142857142857	93.7	162	2	NA	0	NA
"19781O41"	1978	"NA21341"	"O"	"O41"	38	12	18.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781O54"	1978	"KJ73116"	"O"	"O54"	36	11	18.6	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781O7"	1978	"KJ71711"	"O"	"O7"	28	10	NA	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781O70"	1978	"BS08786"	"O"	"O70"	33	9	NA	NA	7.41142857142857	93.7	162	0	NA	0	NA
"19781O73"	1978	"KC96791"	"O"	"O73"	37	10	NA	NA	7.41142857142857	93.7	162	0	NA	0	NA
"19781O76"	1978	"KC96740"	"O"	"O76"	28	12	17.7	1	7.41142857142857	93.7	162	2	NA	0	NA
"19781O80"	1978	"NA22089"	"O"	"O80"	42	10	18.8	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781O95"	1978	"KJ73124"	"O"	"O95"	38	8	18	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW10"	1978	"BP11827"	"SW"	"SW10"	34	10	18.5	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW104A"	1978	"BS44551"	"SW"	"SW104A"	37	7	NA	NA	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW111"	1978	"BS08489"	"SW"	"SW111"	42	7	NA	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781SW117"	1978	"KJ73130"	"SW"	"SW117"	43	9	17.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW16"	1978	"NA21044"	"SW"	"SW16"	31	10	17.4	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW29"	1978	"BS44331"	"SW"	"SW29"	32	8	NA	NA	7.41142857142857	93.7	162	1	NA	0	NA
"19781SW3"	1978	"BS08578"	"SW"	"SW3"	36	6	NA	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781SW31"	1978	"KC96743"	"SW"	"SW31"	34	10	19	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW42"	1978	"KC96596"	"SW"	"SW42"	27	12	19.3	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW44"	1978	"NA22609"	"SW"	"SW44"	36	11	18.2	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW75"	1978	"KJ73127"	"SW"	"SW75"	42	7	18.5	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW78"	1978	"NA21315"	"SW"	"SW78"	27	7	17.8	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781SW85"	1978	"NA22503"	"SW"	"SW85"	41	8	18.4	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781W103A"	1978	"NA22552"	"W"	"W103A"	41	8	18.6	0	7.41142857142857	93.7	162	2	NA	0	NA
"19781W11"	1978	"BP11908"	"W"	"W11"	30	10	20.6	1	7.41142857142857	93.7	162	1	NA	0	NA
"19781W20"	1978	"BR62839"	"W"	"W20"	33	10	18.4	1	7.41142857142857	93.7	162	2	NA	0	NA
"19781W27"	1978	"KC96234"	"W"	"W27"	32	8	17.3	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781W33"	1978	"NA22815"	"W"	"W33"	42	8	18.7	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781W37"	1978	"KC96249"	"W"	"W37"	39	8	18.8	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781W42"	1978	"NA22669"	"W"	"W42"	32	9	19.1	0	7.41142857142857	93.7	162	3	NA	0	NA
"19781W66"	1978	"BP11039"	"W"	"W66"	35	10	17.8	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781W7"	1978	"KR81302"	"W"	"W7"	52	7	17.7	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781W76"	1978	"NA22651"	"W"	"W76"	36	10	18.2	0	7.41142857142857	93.7	162	0	NA	0	NA
"19781W78"	1978	"KC96245"	"W"	"W78"	36	10	18	0	7.41142857142857	93.7	162	1	NA	0	NA
"19781W95"	1978	"BS44518"	"W"	"W95"	31	12	NA	1	7.41142857142857	93.7	162	0	NA	0	NA
"19781W96"	1978	"NA21476"	"W"	"W96"	39	8	19.3	0	7.41142857142857	93.7	162	0	NA	0	NA
"19791B63"	1979	"NC09523"	"B"	"B63"	40	9	17.9	0	6.91857142857143	163.7	151	2	NA	1	NA
"19791B98"	1979	"KR84851"	"B"	"B98"	34	4	NA	NA	6.91857142857143	163.7	151	0	NA	1	NA
"19791CP20"	1979	"NC10130"	"CP"	"CP20"	25	9	18.2	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791CP36"	1979	"KR81319"	"CP"	"CP36"	33	9	18.7	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791CP9"	1979	"KR81340"	"CP"	"CP9"	31	9	18.4	0	6.91857142857143	163.7	151	2	NA	1	NA
"19791EX29"	1979	"NC10254"	"EX"	"EX29"	31	10	17.6	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791EX43A"	1979	"BJ05832"	"EX"	"EX43A"	35	10	19.7	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791EX52"	1979	"BS44272"	"EX"	"EX52"	23	10	NA	1	6.91857142857143	163.7	151	4	NA	1	NA
"19791EX62"	1979	"NA22982"	"EX"	"EX62"	37	11	18.6	0	6.91857142857143	163.7	151	3	NA	1	NA
"19791EX62F"	1979	"KR81344"	"EX"	"EX62F"	33	11	18.4	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791EX73"	1979	"BJ05781"	"EX"	"EX73"	37	8	22.4	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791MP54"	1979	"BP11152"	"MP"	"MP54"	32	9	17.6	1	6.91857142857143	163.7	151	0	NA	1	NA
"19791MP76"	1979	"NC09602"	"MP"	"MP76"	28	10	16.6	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791MP8"	1979	"KR81310"	"MP"	"MP8"	28	11	NA	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791O115"	1979	"KJ73124"	"O"	"O115"	39	8	18.3	1	6.91857142857143	163.7	151	1	NA	1	NA
"19791O22"	1979	"KR81471"	"O"	"O22"	40	8	18	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791O30"	1979	"NC09215"	"O"	"O30"	39	8	20	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791O59"	1979	"KJ73118"	"O"	"O59"	34	10	16.9	1	6.91857142857143	163.7	151	3	NA	1	NA
"19791O64"	1979	"NC09627"	"O"	"O64"	31	9	18.6	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791P22"	1979	"KR81472"	"P"	"P22"	40	7	18.5	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791SW116"	1979	"KR81483"	"SW"	"SW116"	49	8	19.5	0	6.91857142857143	163.7	151	0	NA	1	NA
"19791SW51"	1979	"NC09521"	"SW"	"SW51"	40	7	18.3	0	6.91857142857143	163.7	151	1	NA	1	NA
"19791W27"	1979	"KC96234"	"W"	"W27"	31	9	17.1	1	6.91857142857143	163.7	151	3	NA	1	NA
"19791W73"	1979	"NA22669"	"W"	"W73"	28	11	19.2	1	6.91857142857143	163.7	151	3	NA	1	NA
"19801B100"	1980	"KR84851"	"B"	"B100"	23	10	NA	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801B155"	1980	"NC10992"	"B"	"B155"	22	11	19.6	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801B159"	1980	"KR84852"	"B"	"B159"	22	12	19.4	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801B170"	1980	"NC09918"	"B"	"B170"	23	11	19	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801B179"	1980	"NC10884"	"B"	"B179"	20	12	18.4	0	7.48857142857143	49.6	190	3	NA	2	NA
"19801B183"	1980	"A003804"	"B"	"B183"	22	8	19.7	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801B193"	1980	"NC11643"	"B"	"B193"	22	10	18.4	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801B20"	1980	"NC10277"	"B"	"B20"	19	12	20.4	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801B200"	1980	"NC10921"	"B"	"B200"	30	12	19.9	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801B205"	1980	"BS44580"	"B"	"B205"	22	12	19.9	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801B207"	1980	"NC11687"	"B"	"B207"	21	11	17.3	0	7.48857142857143	49.6	190	3	NA	2	NA
"19801B224"	1980	"BR62883"	"B"	"B224"	20	12	19.7	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801B37"	1980	"NC09574"	"B"	"B37"	30	11	NA	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801B39"	1980	"NC11708"	"B"	"B39"	27	10	20.2	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801B51"	1980	"NC11936"	"B"	"B51"	27	8	19.4	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801B52"	1980	"A003802"	"B"	"B52"	20	13	18.2	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801B62A"	1980	"NC09564"	"B"	"B62A"	22	11	18.5	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801C106"	1980	"NC09991"	"C"	"C106"	22	10	20.4	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801C119"	1980	"NC09993"	"C"	"C119"	23	12	21.3	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801C134"	1980	"NC09921"	"C"	"C134"	29	7	22.5	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801C141"	1980	"NC09011"	"C"	"C141"	31	11	NA	NA	7.48857142857143	49.6	190	2	NA	2	NA
"19801C163"	1980	"NC09995"	"C"	"C163"	26	10	20.7	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801C18"	1980	"NC09342"	"C"	"C18"	25	11	NA	NA	7.48857142857143	49.6	190	1	NA	2	NA
"19801C3B"	1980	"NA21524"	"C"	"C3B"	23	9	22	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801C9A"	1980	"NC11990"	"C"	"C9A"	38	9	22.2	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801CP22"	1980	"NC51909"	"CP"	"CP22"	20	10	18.8	0	7.48857142857143	49.6	190	3	NA	2	NA
"19801CP25"	1980	"A003764"	"CP"	"CP25"	29	9	20.1	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801CP36"	1980	"NC10325"	"CP"	"CP36"	21	10	17	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801CP4"	1980	"KR81317"	"CP"	"CP4"	19	9	20	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801CP41"	1980	"A003778"	"CP"	"CP41"	34	11	17	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801CP5B"	1980	"NC10365"	"CP"	"CP5B"	26	9	18.3	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801CP8"	1980	"NC11999"	"CP"	"CP8"	23	11	18.3	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX12A"	1980	"NC10317"	"EX"	"EX12A"	32	11	19.8	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX14B"	1980	"NC09094"	"EX"	"EX14B"	22	12	18.4	1	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX16"	1980	"NC11691"	"EX"	"EX16"	28	8	18	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX18"	1980	"BJ05873"	"EX"	"EX18"	21	11	18.4	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX19"	1980	"NC11776"	"EX"	"EX19"	22	13	19.5	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX29A"	1980	"NC10254"	"EX"	"EX29A"	30	11	NA	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX3"	1980	"KC96221"	"EX"	"EX3"	24	11	19.4	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX31A"	1980	"NA21878"	"EX"	"EX31A"	21	11	17.8	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX32"	1980	"NC10209"	"EX"	"EX32"	21	12	18.8	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX34A"	1980	"KJ73148"	"EX"	"EX34A"	22	11	18.5	1	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX38A"	1980	"BR62952"	"EX"	"EX38A"	19	8	19.7	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX43"	1980	"A003759"	"EX"	"EX43"	24	8	17.8	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX45"	1980	"NA22961"	"EX"	"EX45"	27	11	18.7	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX47"	1980	"NC51921"	"EX"	"EX47"	38	10	19.5	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX47A"	1980	"BR68425"	"EX"	"EX47A"	24	12	19.7	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX49A"	1980	"NC09224"	"EX"	"EX49A"	23	8	19.5	1	7.48857142857143	49.6	190	3	NA	2	NA
"19801EX51B"	1980	"NC11877"	"EX"	"EX51B"	26	11	19	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX55"	1980	"NC10208"	"EX"	"EX55"	20	9	18.3	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX56"	1980	"NC51951"	"EX"	"EX56"	22	9	18.7	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX57"	1980	"NC10990"	"EX"	"EX57"	24	10	18.5	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX62C"	1980	"NC10237"	"EX"	"EX62C"	26	8	19.8	0	7.48857142857143	49.6	190	3	NA	2	NA
"19801EX62F"	1980	"A003779"	"EX"	"EX62F"	32	11	18.2	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX62H"	1980	"NC10211"	"EX"	"EX62H"	28	9	18.6	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX64"	1980	"NA22982"	"EX"	"EX64"	27	3	19.8	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX67"	1980	"BS08636"	"EX"	"EX67"	32	10	18	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX69"	1980	"KR81490"	"EX"	"EX69"	28	7	18.8	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX7"	1980	"NC10361"	"EX"	"EX7"	20	10	18	0	7.48857142857143	49.6	190	4	NA	2	NA
"19801EX71"	1980	"NC10429"	"EX"	"EX71"	29	9	20.6	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801EX72A"	1980	"KR81466"	"EX"	"EX72A"	30	10	18.3	1	7.48857142857143	49.6	190	2	NA	2	NA
"19801EX74"	1980	"NC09124"	"EX"	"EX74"	29	10	20.3	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX77"	1980	"NC10323"	"EX"	"EX77"	28	11	18.3	0	7.48857142857143	49.6	190	3	NA	2	NA
"19801EX9"	1980	"NC11721"	"EX"	"EX9"	22	11	17.7	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801EX90"	1980	"KR81459"	"EX"	"EX90"	31	6	18.2	1	7.48857142857143	49.6	190	0	NA	2	NA
"19801MP1"	1980	"KR81310"	"MP"	"MP1"	20	13	19.5	1	7.48857142857143	49.6	190	1	NA	2	NA
"19801MP11"	1980	"NC10812"	"MP"	"MP11"	19	11	18.9	0	7.48857142857143	49.6	190	1	NA	2	NA
"19801MP19"	1980	"NC09728"	"MP"	"MP19"	18	12	18.8	0	7.48857142857143	49.6	190	2	NA	2	NA
"19801MP24"	1980	"NA21505"	"MP"	"MP24"	21	12	19.5	1	7.48857142857143	49.6	190	3	NA	2	NA
"19801MP33"	1980	"NC09731"	"MP"	"MP33"	18	11	19.3	0	7.48857142857143	49.6	190	0	NA	2	NA
"19801MP50"	1980	"NA21509"	"MP"	"MP50"	18	12	18.2	1	7.48857142857143	49.6	190	3	NA	2	NA
"19801MP6"	1980	"NC11956"	"MP"	"MP6"	20	10	19.3	0	7.48857142857143	49.6	190	0	NA	2	NA
